geoAbb,seriesDate,dateLabel,item2,GovAgency,Business,CommNPO,BusNPO,GovAgencyStat,BusinessStat,CommNPOStat,BusNPOStat
NU,2022.75,2022 Q4,Coûts liés à l'immobilier,0.135,0.084,0.332,0.044000000000000004,E,A,E,A
CA,2022.75,2022 Q4,Coûts liés au transport,0.099,0.386,0.217,0.14300000000000002,B,A,A,B
NL,2022.75,2022 Q4,Coûts liés au transport,0.213,0.371,0.264,0.107,E,A,C,C
PE,2022.75,2022 Q4,Coûts liés au transport,0.39299999999999996,0.41100000000000003,0.303,0.22399999999999998,E,B,D,D
NS,2022.75,2022 Q4,Coûts liés au transport,0,0.396,0.215,NA,A,A,C,NA
NB,2022.75,2022 Q4,Coûts liés au transport,NA,0.447,0.18100000000000002,0.134,NA,A,B,C
QC,2022.75,2022 Q4,Coûts liés au transport,0.045,0.321,0.325,0.133,A,A,C,B
ON,2022.75,2022 Q4,Coûts liés au transport,0.078,0.415,0.136,0.03,C,A,B,A
MB,2022.75,2022 Q4,Coûts liés au transport,NA,0.45299999999999996,0.19,0.275,NA,A,B,E
SK,2022.75,2022 Q4,Coûts liés au transport,0.09,0.425,0.18100000000000002,0.498,D,B,B,E
AB,2022.75,2022 Q4,Coûts liés au transport,0.008,0.36200000000000004,0.23,0.198,A,A,B,E
BC,2022.75,2022 Q4,Coûts liés au transport,0.05,0.389,0.258,0.054000000000000006,B,A,C,B
YT,2022.75,2022 Q4,Coûts liés au transport,NA,0.395,0.255,0.14300000000000002,NA,C,D,C
NT,2022.75,2022 Q4,Coûts liés au transport,NA,0.48200000000000004,0.188,0.141,NA,B,D,C
NU,2022.75,2022 Q4,Coûts liés au transport,0,0.469,0.289,0.14800000000000002,A,B,D,D
CA,2022.75,2022 Q4,Taux d'intérêt,0.152,0.41600000000000004,0.106,0.298,B,A,A,C
NL,2022.75,2022 Q4,Taux d'intérêt,NA,0.38799999999999996,0.069,0.207,NA,A,A,E
PE,2022.75,2022 Q4,Taux d'intérêt,0.11900000000000001,0.442,0.177,0.38799999999999996,D,B,C,E
NS,2022.75,2022 Q4,Taux d'intérêt,0.028999999999999998,0.43,0.081,NA,A,B,A,NA
NB,2022.75,2022 Q4,Taux d'intérêt,0.027999999999999997,0.41100000000000003,0.11900000000000001,0.10099999999999999,B,B,B,C
QC,2022.75,2022 Q4,Taux d'intérêt,0.139,0.33399999999999996,0.07,NA,D,A,A,NA
ON,2022.75,2022 Q4,Taux d'intérêt,0.145,0.426,0.115,NA,D,A,B,NA
MB,2022.75,2022 Q4,Taux d'intérêt,NA,0.447,0.096,0.084,NA,A,B,C
SK,2022.75,2022 Q4,Taux d'intérêt,0.18,0.48700000000000004,0.10099999999999999,NA,E,B,B,NA
AB,2022.75,2022 Q4,Taux d'intérêt,0.022000000000000002,0.45399999999999996,0.14300000000000002,NA,A,A,B,NA
BC,2022.75,2022 Q4,Taux d'intérêt,0.22,0.44299999999999995,0.124,NA,E,B,B,NA
YT,2022.75,2022 Q4,Taux d'intérêt,0,0.389,0.084,0.201,A,C,C,E
NT,2022.75,2022 Q4,Taux d'intérêt,NA,0.359,0.222,0.183,NA,B,D,D
NU,2022.75,2022 Q4,Taux d'intérêt,0,0.49200000000000005,0.299,0.044000000000000004,A,B,E,A
CA,2022.75,2022 Q4,Obtention de financement,0.027000000000000003,0.114,0.098,0.096,A,A,A,A
NL,2022.75,2022 Q4,Obtention de financement,0.161,0.09,0.086,0.08900000000000001,E,A,B,C
PE,2022.75,2022 Q4,Obtention de financement,0,0.055999999999999994,0.115,0.423,A,A,C,E
NS,2022.75,2022 Q4,Obtention de financement,0,0.091,0.028999999999999998,0.009000000000000001,A,A,A,A
NB,2022.75,2022 Q4,Obtention de financement,0.024,0.111,0.121,0.012,A,A,B,A
QC,2022.75,2022 Q4,Obtention de financement,0.008,0.099,0.233,0.136,A,A,C,B
ON,2022.75,2022 Q4,Obtention de financement,0.013999999999999999,0.11199999999999999,0.054000000000000006,0.038,A,A,A,B
MB,2022.75,2022 Q4,Obtention de financement,0.049,0.11199999999999999,0.040999999999999995,0.006,B,A,A,A
SK,2022.75,2022 Q4,Obtention de financement,0.145,0.128,0.044000000000000004,0.03,E,A,A,A
AB,2022.75,2022 Q4,Obtention de financement,0.009000000000000001,0.135,0.096,0.198,A,A,B,E
BC,2022.75,2022 Q4,Obtention de financement,0.1,0.12300000000000001,0.027999999999999997,0.131,D,A,A,E
YT,2022.75,2022 Q4,Obtention de financement,0,0.10400000000000001,0.009000000000000001,0,A,B,A,A
NT,2022.75,2022 Q4,Obtention de financement,0,0.052000000000000005,0.092,0.028999999999999998,A,A,B,A
NU,2022.75,2022 Q4,Obtention de financement,0,0.021,0.105,0,A,A,C,A
CA,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0.133,0.081,0.095,0.07200000000000001,B,A,A,A
NL,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0.152,0.061,0.043,0.009000000000000001,D,A,A,A
PE,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0.258,0.109,0.102,0.292,E,A,B,E
NS,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0.024,0.10400000000000001,0.061,0.02,A,A,A,A
NB,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0.018000000000000002,0.07,0.065,0.055999999999999994,A,A,B,B
QC,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0.114,0.08199999999999999,0.14300000000000002,0.025,C,A,B,A
ON,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0.067,0.08800000000000001,0.075,0.032,C,A,A,A
MB,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,NA,0.07200000000000001,0.073,0.052000000000000005,NA,A,A,B
SK,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0.027999999999999997,0.07400000000000001,0.047,NA,A,A,A,NA
AB,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,NA,0.040999999999999995,0.128,0.040999999999999995,NA,A,B,A
BC,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0.054000000000000006,0.09699999999999999,0.07400000000000001,0.14800000000000002,B,A,B,E
YT,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0,0.138,0.235,0.205,A,B,D,D
NT,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0.068,0.13,0.2,0.147,B,B,D,C
NU,2022.75,2022 Q4,Pénurie d'espace ou d'équipement,0,0.037000000000000005,0.165,0.039,A,A,C,A
CA,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0.033,0.185,0.115,0.13,A,A,A,B
NL,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0.183,0.162,0.29,0.11199999999999999,E,A,C,D
PE,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0,0.121,0.18,0.129,A,A,C,C
NS,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0,0.136,0.11800000000000001,0.028999999999999998,A,A,B,A
NB,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0.071,0.115,0.067,0.287,C,A,A,E
QC,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0.012,0.158,0.124,0.07,A,A,B,B
ON,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0.022000000000000002,0.18600000000000003,0.08800000000000001,0.16,A,A,A,D
MB,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0.044000000000000004,0.158,0.131,0.205,B,A,B,E
SK,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0.138,0.188,0.168,0.133,D,A,B,D
AB,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0.011000000000000001,0.196,0.134,0.111,A,A,B,B
BC,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0.075,0.23199999999999998,0.12,0.17,B,A,B,E
YT,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0,0.152,0.03,0.214,A,B,B,D
NT,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0.053,0.139,0.052000000000000005,0.111,A,B,B,C
NU,2022.75,2022 Q4,Difficulté à attirer de nouveaux clients,0,0.08800000000000001,0.045,0,A,B,B,A
CA,2022.75,2022 Q4,Flux de trésorerie ou dette,0.02,0.19699999999999998,0.102,0.158,A,A,A,C
NL,2022.75,2022 Q4,Flux de trésorerie ou dette,0.077,0.191,0.183,0.08,D,A,C,C
PE,2022.75,2022 Q4,Flux de trésorerie ou dette,0,0.17300000000000001,0.175,0.245,A,A,C,D
NS,2022.75,2022 Q4,Flux de trésorerie ou dette,0.016,0.213,0.094,0.031,A,A,B,A
NB,2022.75,2022 Q4,Flux de trésorerie ou dette,0.027999999999999997,0.179,0.127,0.19,B,A,B,E
QC,2022.75,2022 Q4,Flux de trésorerie ou dette,0.01,0.11800000000000001,0.095,NA,A,A,B,NA
ON,2022.75,2022 Q4,Flux de trésorerie ou dette,0.004,0.20600000000000002,0.08199999999999999,0.08,A,A,A,B
MB,2022.75,2022 Q4,Flux de trésorerie ou dette,0.044000000000000004,0.275,0.064,0.025,B,A,A,A
SK,2022.75,2022 Q4,Flux de trésorerie ou dette,0.14800000000000002,0.258,0.159,0.02,E,A,B,A
AB,2022.75,2022 Q4,Flux de trésorerie ou dette,0.009000000000000001,0.23800000000000002,0.14800000000000002,NA,A,A,C,NA
BC,2022.75,2022 Q4,Flux de trésorerie ou dette,0,0.22,0.11900000000000001,0.14,A,A,B,E
YT,2022.75,2022 Q4,Flux de trésorerie ou dette,0,0.195,0.18600000000000003,0,A,B,C,A
NT,2022.75,2022 Q4,Flux de trésorerie ou dette,0.14400000000000002,0.184,0.017,0.09,D,B,A,C
NU,2022.75,2022 Q4,Flux de trésorerie ou dette,0.038,0.09699999999999999,0.363,0.051,B,B,E,B
CA,2022.75,2022 Q4,Fluctuations in demand,0.03,0.22699999999999998,0.053,0.067,A,A,A,A
NL,2022.75,2022 Q4,Fluctuations in demand,0.018000000000000002,0.24,0.054000000000000006,0.025,A,A,A,A
PE,2022.75,2022 Q4,Fluctuations in demand,0.29,0.222,0.099,0,E,B,B,A
NS,2022.75,2022 Q4,Fluctuations in demand,0.013000000000000001,0.217,0.077,0.028999999999999998,A,A,B,A
NB,2022.75,2022 Q4,Fluctuations in demand,0.024,0.18,0.11,0.26,A,A,B,E
QC,2022.75,2022 Q4,Fluctuations in demand,0.01,0.16899999999999998,0.036000000000000004,0.051,A,A,A,B
ON,2022.75,2022 Q4,Fluctuations in demand,0.003,0.258,0.039,0.042,A,A,A,A
MB,2022.75,2022 Q4,Fluctuations in demand,0.06,0.207,0.09300000000000001,0.111,B,A,B,D
SK,2022.75,2022 Q4,Fluctuations in demand,0.215,0.22699999999999998,0.061,0.027000000000000003,E,A,A,A
AB,2022.75,2022 Q4,Fluctuations in demand,0.025,0.207,0.073,0.067,A,A,B,B
BC,2022.75,2022 Q4,Fluctuations in demand,0.133,0.257,0.066,0.159,D,A,B,E
YT,2022.75,2022 Q4,Fluctuations in demand,0,0.242,0.061,0.077,A,B,B,C
NT,2022.75,2022 Q4,Fluctuations in demand,0,0.185,0.125,0.092,A,B,C,C
NU,2022.75,2022 Q4,Fluctuations in demand,0,0.316,0,0,A,B,A,A
CA,2022.75,2022 Q4,Acquisition d'intrants au pays,0.125,0.247,0.084,0.124,B,A,A,B
NL,2022.75,2022 Q4,Acquisition d'intrants au pays,0.203,0.264,0.139,0,E,A,C,A
PE,2022.75,2022 Q4,Acquisition d'intrants au pays,0.154,0.28,0.047,0.429,D,B,A,E
NS,2022.75,2022 Q4,Acquisition d'intrants au pays,0.11900000000000001,0.267,0.037000000000000005,0.023,D,A,A,A
NB,2022.75,2022 Q4,Acquisition d'intrants au pays,0.013999999999999999,0.287,0.048,0.27399999999999997,A,A,A,E
QC,2022.75,2022 Q4,Acquisition d'intrants au pays,0.174,0.223,0.11199999999999999,0.068,E,A,B,B
ON,2022.75,2022 Q4,Acquisition d'intrants au pays,0.044000000000000004,0.226,0.062,0.017,A,A,A,A
MB,2022.75,2022 Q4,Acquisition d'intrants au pays,NA,0.319,0.04,0.063,NA,A,A,B
SK,2022.75,2022 Q4,Acquisition d'intrants au pays,0.268,0.324,0.094,0.142,E,A,B,E
AB,2022.75,2022 Q4,Acquisition d'intrants au pays,0.002,0.265,0.139,NA,A,A,B,NA
BC,2022.75,2022 Q4,Acquisition d'intrants au pays,0.215,0.273,0.078,NA,E,A,B,NA
YT,2022.75,2022 Q4,Acquisition d'intrants au pays,0,0.293,0.153,0.254,A,B,C,E
NT,2022.75,2022 Q4,Acquisition d'intrants au pays,NA,0.284,0.102,0.121,NA,B,D,C
NU,2022.75,2022 Q4,Acquisition d'intrants au pays,0.038,0.16699999999999998,0.327,0,B,B,E,A
CA,2022.75,2022 Q4,Augmentation de la concurrence,0.057999999999999996,0.184,0.04,0.12300000000000001,B,A,A,C
NL,2022.75,2022 Q4,Augmentation de la concurrence,0.012,0.155,0.005,0,A,A,A,A
PE,2022.75,2022 Q4,Augmentation de la concurrence,0,0.145,0.079,0,A,A,C,A
NS,2022.75,2022 Q4,Augmentation de la concurrence,0,0.125,0.035,0.016,A,A,B,A
NB,2022.75,2022 Q4,Augmentation de la concurrence,0.12300000000000001,0.125,0.03,0.248,E,A,A,E
QC,2022.75,2022 Q4,Augmentation de la concurrence,0.013000000000000001,0.129,0.024,0.044000000000000004,A,A,A,A
ON,2022.75,2022 Q4,Augmentation de la concurrence,0.08900000000000001,0.214,0.043,NA,C,A,A,NA
MB,2022.75,2022 Q4,Augmentation de la concurrence,0.156,0.19,0.034,0.03,E,A,A,A
SK,2022.75,2022 Q4,Augmentation de la concurrence,0.157,0.16699999999999998,0.024,0.11800000000000001,E,A,A,C
AB,2022.75,2022 Q4,Augmentation de la concurrence,0,0.187,0.047,0.021,A,A,A,A
BC,2022.75,2022 Q4,Augmentation de la concurrence,0.038,0.19899999999999998,0.068,0.012,B,A,B,A
YT,2022.75,2022 Q4,Augmentation de la concurrence,0,0.146,0.009000000000000001,0.066,A,B,A,B
NT,2022.75,2022 Q4,Augmentation de la concurrence,0,0.10099999999999999,0.036000000000000004,0,A,B,B,A
NU,2022.75,2022 Q4,Augmentation de la concurrence,0,0.11199999999999999,0.05,0,A,B,B,A
CA,2022.75,2022 Q4,Insuffisance de la demande,0.008,0.136,0.052000000000000005,0.024,A,A,A,A
NL,2022.75,2022 Q4,Insuffisance de la demande,0.012,0.157,0.035,0,A,A,A,A
PE,2022.75,2022 Q4,Insuffisance de la demande,0,0.087,0.065,0,A,A,A,A
NS,2022.75,2022 Q4,Insuffisance de la demande,0,0.11900000000000001,0.035,0.011000000000000001,A,A,A,A
NB,2022.75,2022 Q4,Insuffisance de la demande,0.004,0.08900000000000001,0.049,0.07,A,A,A,C
QC,2022.75,2022 Q4,Insuffisance de la demande,0.006999999999999999,0.11199999999999999,0.098,0.03,A,A,C,A
ON,2022.75,2022 Q4,Insuffisance de la demande,0,0.138,0.034,0.032,A,A,A,A
MB,2022.75,2022 Q4,Insuffisance de la demande,0.044000000000000004,0.1,0.038,0,B,A,A,A
SK,2022.75,2022 Q4,Insuffisance de la demande,0.035,0.138,0.077,0.002,B,A,B,A
AB,2022.75,2022 Q4,Insuffisance de la demande,0.009000000000000001,0.114,0.032,0.006999999999999999,A,A,A,A
BC,2022.75,2022 Q4,Insuffisance de la demande,0,0.195,0.040999999999999995,0.019,A,A,A,A
YT,2022.75,2022 Q4,Insuffisance de la demande,0,0.146,0.013999999999999999,0,A,B,A,A
NT,2022.75,2022 Q4,Insuffisance de la demande,0.018000000000000002,0.053,0.01,0.111,A,A,A,C
NU,2022.75,2022 Q4,Insuffisance de la demande,0,0.114,0.016,0,A,B,A,A
CA,2022.75,2022 Q4,Maintien des stocks,0.057,0.136,0.038,0.022000000000000002,A,A,A,A
NL,2022.75,2022 Q4,Maintien des stocks,0.146,0.161,0.045,0.017,D,A,A,A
PE,2022.75,2022 Q4,Maintien des stocks,0.076,0.134,0.066,0.1,C,A,B,D
NS,2022.75,2022 Q4,Maintien des stocks,0,0.154,0.027999999999999997,0.013000000000000001,A,A,A,A
NB,2022.75,2022 Q4,Maintien des stocks,NA,0.154,0.028999999999999998,0.012,NA,A,A,A
QC,2022.75,2022 Q4,Maintien des stocks,0.006999999999999999,0.142,0.066,0.013999999999999999,A,A,B,A
ON,2022.75,2022 Q4,Maintien des stocks,0.012,0.122,0.016,0.008,A,A,A,A
MB,2022.75,2022 Q4,Maintien des stocks,NA,0.174,0.034,0,NA,A,A,A
SK,2022.75,2022 Q4,Maintien des stocks,0.159,0.166,0.021,0.13,E,A,A,E
AB,2022.75,2022 Q4,Maintien des stocks,0.009000000000000001,0.132,0.07200000000000001,0.022000000000000002,A,A,B,A
BC,2022.75,2022 Q4,Maintien des stocks,0.039,0.145,0.032,0.005,B,A,A,A
YT,2022.75,2022 Q4,Maintien des stocks,0,0.21899999999999997,0.018000000000000002,0,A,B,A,A
NT,2022.75,2022 Q4,Maintien des stocks,NA,0.127,0,0,NA,B,A,A
NU,2022.75,2022 Q4,Maintien des stocks,0,0.16399999999999998,0.07,0,A,B,B,A
CA,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0.045,0.131,0.027000000000000003,0.021,A,A,A,A
NL,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0.185,0.071,0.026000000000000002,0,E,A,A,A
PE,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0.076,0.11599999999999999,0.016,0.184,C,A,A,D
NS,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0,0.127,0.005,0,A,A,A,A
NB,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0,0.087,0.023,0.084,A,A,A,C
QC,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0.012,0.133,0.026000000000000002,0.008,A,A,A,A
ON,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0.075,0.124,0.011000000000000001,0.013000000000000001,C,A,A,A
MB,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0.021,0.135,0.013999999999999999,0.027000000000000003,A,A,A,A
SK,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0,0.156,0.015,0.011000000000000001,A,A,A,A
AB,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0.022000000000000002,0.11900000000000001,0.1,0.027000000000000003,A,A,B,A
BC,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0.151,0.163,0.028999999999999998,0.016,D,A,A,A
YT,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0,0.102,0.066,0,A,B,B,A
NT,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0,0.053,0.102,0,A,A,D,A
NU,2022.75,2022 Q4,Acquisition d'intrants à l'étranger,0,0.039,0,0,A,A,A,A
CA,2022.75,2022 Q4,Défis liés à l'exportation,0.044000000000000004,0.03,0.001,0.001,B,A,A,A
NL,2022.75,2022 Q4,Défis liés à l'exportation,0.012,0.012,0,0,A,A,A,A
PE,2022.75,2022 Q4,Défis liés à l'exportation,0,0.021,0,0,A,A,A,A
NS,2022.75,2022 Q4,Défis liés à l'exportation,0,0.035,0.002,0,A,A,A,A
NB,2022.75,2022 Q4,Défis liés à l'exportation,0,0.006,0,0,A,A,A,A
QC,2022.75,2022 Q4,Défis liés à l'exportation,0,0.033,0.002,0,A,A,A,A
ON,2022.75,2022 Q4,Défis liés à l'exportation,0.125,0.04,0.001,0,D,A,A,A
MB,2022.75,2022 Q4,Défis liés à l'exportation,0,0.011000000000000001,0.001,0,A,A,A,A
SK,2022.75,2022 Q4,Défis liés à l'exportation,0,0.019,0,0,A,A,A,A
AB,2022.75,2022 Q4,Défis liés à l'exportation,0.006999999999999999,0.02,0,0,A,A,A,A
BC,2022.75,2022 Q4,Défis liés à l'exportation,0,0.022000000000000002,0.002,0.003,A,A,A,A
YT,2022.75,2022 Q4,Défis liés à l'exportation,0,0.013999999999999999,0,0,A,A,A,A
NT,2022.75,2022 Q4,Défis liés à l'exportation,0,0.002,0,0,A,A,A,A
NU,2022.75,2022 Q4,Défis liés à l'exportation,0,0.008,0,0,A,A,A,A
CA,2022.75,2022 Q4,Aucun,0.39899999999999997,0.163,0.171,0.161,E,A,A,B
NL,2022.75,2022 Q4,Aucun,0.13,0.196,0.305,0.368,C,A,C,E
PE,2022.75,2022 Q4,Aucun,0.145,0.162,0.196,0.213,D,A,C,D
NS,2022.75,2022 Q4,Aucun,0.799,0.154,0.253,0.182,E,A,C,D
NB,2022.75,2022 Q4,Aucun,0.21600000000000003,0.161,0.303,0.331,E,A,C,E
QC,2022.75,2022 Q4,Aucun,NA,0.17300000000000001,0.147,0.083,NA,A,B,B
ON,2022.75,2022 Q4,Aucun,NA,0.154,0.17600000000000002,0.172,NA,A,B,D
MB,2022.75,2022 Q4,Aucun,NA,0.16,0.185,NA,NA,A,B,NA
SK,2022.75,2022 Q4,Aucun,0.271,0.111,0.231,0.273,D,A,B,E
AB,2022.75,2022 Q4,Aucun,0.13699999999999998,0.18899999999999997,0.10300000000000001,0.04,E,A,B,A
BC,2022.75,2022 Q4,Aucun,0.10300000000000001,0.162,0.16899999999999998,0.095,D,A,C,C
YT,2022.75,2022 Q4,Aucun,0.111,0.196,0.08,0,D,B,B,A
NT,2022.75,2022 Q4,Aucun,0.052000000000000005,0.10800000000000001,0.344,0.603,B,A,D,E
NU,2022.75,2022 Q4,Aucun,NA,0.156,0.11800000000000001,0.242,NA,B,B,E
CA,2023,2023 Q1,Inflation,0.484,0.5820000000000001,0.6,0.48700000000000004,D,A,B,C
NL,2023,2023 Q1,Inflation,0.809,0.546,0.39,0.57,E,B,D,E
PE,2023,2023 Q1,Inflation,0.359,0.588,0.609,0.397,E,B,C,E
NS,2023,2023 Q1,Inflation,NA,0.605,0.649,0.708,NA,B,C,E
NB,2023,2023 Q1,Inflation,NA,0.574,0.503,NA,NA,A,D,NA
QC,2023,2023 Q1,Inflation,0.27399999999999997,0.5579999999999999,0.564,0.379,E,A,C,E
ON,2023,2023 Q1,Inflation,0.736,0.5589999999999999,0.644,NA,E,B,C,NA
MB,2023,2023 Q1,Inflation,NA,0.599,0.537,NA,NA,A,C,NA
SK,2023,2023 Q1,Inflation,NA,0.63,0.519,0.127,NA,A,C,C
AB,2023,2023 Q1,Inflation,NA,0.6679999999999999,0.647,NA,NA,A,D,NA
BC,2023,2023 Q1,Inflation,NA,0.584,0.59,0.7490000000000001,NA,A,D,D
YT,2023,2023 Q1,Inflation,NA,0.539,0.38,NA,NA,C,E,NA
NT,2023,2023 Q1,Inflation,NA,0.486,0.541,NA,NA,C,E,NA
NU,2023,2023 Q1,Inflation,0.09300000000000001,0.513,0.33299999999999996,0.244,B,C,D,E
CA,2023,2023 Q1,Recrutement d'employés qualifiés,0.52,0.336,0.375,0.354,D,A,B,C
NL,2023,2023 Q1,Recrutement d'employés qualifiés,NA,0.261,0.233,NA,NA,B,C,NA
PE,2023,2023 Q1,Recrutement d'employés qualifiés,0.491,0.35600000000000004,0.175,0.536,E,B,B,E
NS,2023,2023 Q1,Recrutement d'employés qualifiés,0.152,0.348,0.33,NA,E,A,C,NA
NB,2023,2023 Q1,Recrutement d'employés qualifiés,NA,0.35600000000000004,0.19,0.18100000000000002,NA,A,B,D
QC,2023,2023 Q1,Recrutement d'employés qualifiés,NA,0.39899999999999997,0.526,0.39399999999999996,NA,A,C,E
ON,2023,2023 Q1,Recrutement d'employés qualifiés,0.305,0.321,0.35,NA,E,A,C,NA
MB,2023,2023 Q1,Recrutement d'employés qualifiés,0.175,0.289,0.36200000000000004,NA,E,A,C,NA
SK,2023,2023 Q1,Recrutement d'employés qualifiés,0.85,0.344,0.259,0.325,D,A,C,E
AB,2023,2023 Q1,Recrutement d'employés qualifiés,0.157,0.273,0.318,0.156,D,A,C,C
BC,2023,2023 Q1,Recrutement d'employés qualifiés,0.79,0.35200000000000004,0.405,0.444,E,A,C,E
YT,2023,2023 Q1,Recrutement d'employés qualifiés,NA,0.44,0.33299999999999996,NA,NA,B,E,NA
NT,2023,2023 Q1,Recrutement d'employés qualifiés,0.66,0.45399999999999996,0.349,0,E,B,D,A
NU,2023,2023 Q1,Recrutement d'employés qualifiés,0.672,0.52,0.42700000000000005,0.153,D,B,E,C
CA,2023,2023 Q1,Augmentation des coûts liés aux intrants,0.28,0.467,0.35200000000000004,0.254,D,A,B,C
NL,2023,2023 Q1,Augmentation des coûts liés aux intrants,NA,0.43200000000000005,0.307,NA,NA,B,D,NA
PE,2023,2023 Q1,Augmentation des coûts liés aux intrants,0.19399999999999998,0.49700000000000005,0.377,0.174,C,B,D,C
NS,2023,2023 Q1,Augmentation des coûts liés aux intrants,0.107,0.441,0.364,NA,D,B,C,NA
NB,2023,2023 Q1,Augmentation des coûts liés aux intrants,NA,0.475,0.209,0.302,NA,B,C,E
QC,2023,2023 Q1,Augmentation des coûts liés aux intrants,0.19699999999999998,0.44,0.436,0.155,E,A,C,C
ON,2023,2023 Q1,Augmentation des coûts liés aux intrants,0.214,0.434,0.27399999999999997,0.215,E,A,C,E
MB,2023,2023 Q1,Augmentation des coûts liés aux intrants,NA,0.503,0.397,0.11699999999999999,NA,A,C,C
SK,2023,2023 Q1,Augmentation des coûts liés aux intrants,0.818,0.5760000000000001,0.331,0.331,D,B,C,E
AB,2023,2023 Q1,Augmentation des coûts liés aux intrants,0.184,0.537,0.40700000000000003,0.314,E,A,D,E
BC,2023,2023 Q1,Augmentation des coûts liés aux intrants,NA,0.5,0.44,0.469,NA,A,D,E
YT,2023,2023 Q1,Augmentation des coûts liés aux intrants,0,0.488,0.225,NA,A,C,E,NA
NT,2023,2023 Q1,Augmentation des coûts liés aux intrants,0.262,0.48100000000000004,0.245,NA,D,B,E,NA
NU,2023,2023 Q1,Augmentation des coûts liés aux intrants,0.47700000000000004,0.324,0.162,NA,E,B,C,NA
CA,2023,2023 Q1,Coûts liés à l'assurance,0.18100000000000002,0.336,0.34700000000000003,0.20800000000000002,C,A,B,B
NL,2023,2023 Q1,Coûts liés à l'assurance,NA,0.34600000000000003,0.217,NA,NA,B,C,NA
PE,2023,2023 Q1,Coûts liés à l'assurance,0.23800000000000002,0.327,0.28800000000000003,0.34299999999999997,D,B,C,E
NS,2023,2023 Q1,Coûts liés à l'assurance,0.075,0.35600000000000004,0.38799999999999996,NA,C,B,D,NA
NB,2023,2023 Q1,Coûts liés à l'assurance,NA,0.34,0.177,0.16,NA,A,C,D
QC,2023,2023 Q1,Coûts liés à l'assurance,0.095,0.321,0.335,0.095,D,A,C,C
ON,2023,2023 Q1,Coûts liés à l'assurance,0.095,0.326,0.42200000000000004,0.171,C,A,D,D
MB,2023,2023 Q1,Coûts liés à l'assurance,0.034,0.275,0.258,0.209,A,A,C,E
SK,2023,2023 Q1,Coûts liés à l'assurance,NA,0.376,0.359,0.28300000000000003,NA,B,C,E
AB,2023,2023 Q1,Coûts liés à l'assurance,0.078,0.413,0.315,0.266,B,A,C,E
BC,2023,2023 Q1,Coûts liés à l'assurance,NA,0.313,0.255,0.40299999999999997,NA,A,C,E
YT,2023,2023 Q1,Coûts liés à l'assurance,NA,0.39899999999999997,0.33399999999999996,NA,NA,C,E,NA
NT,2023,2023 Q1,Coûts liés à l'assurance,0,0.335,0.322,0.075,A,B,E,B
NU,2023,2023 Q1,Coûts liés à l'assurance,NA,0.23800000000000002,0.18100000000000002,0.083,NA,B,C,C
CA,2023,2023 Q1,Pénurie de main-d'œuvre,0.449,0.304,0.314,0.235,D,A,B,B
NL,2023,2023 Q1,Pénurie de main-d'œuvre,NA,0.27399999999999997,0.337,NA,NA,A,D,NA
PE,2023,2023 Q1,Pénurie de main-d'œuvre,0.615,0.345,0.076,0.375,E,B,A,E
