geoAbb,seriesDate,dateLabel,busChar,item2,valIncrease,valSame,valDecrease,valNA,statusIncrease,statusSame,statusDecrease,statusNA
SK,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Rentabilité,0.157,0.354,NA,0.122,E,E,NA,C
SK,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.124,0.345,NA,0.040999999999999995,E,E,NA,B
SK,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Dépenses en capital,0.049,0.742,0.009000000000000001,0.2,B,E,A,D
SK,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la formation,NA,NA,0.002,0.157,NA,NA,A,C
SK,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Budget de marketing,0.249,0.35,NA,0.136,E,E,NA,C
SK,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,NA,0.415,0.001,0.25,NA,E,A,D
AB,2022.75,2022 Q4,Institutions gouvernementales,Nombre d'employés,NA,NA,0.009000000000000001,0,NA,NA,A,A
AB,2022.75,2022 Q4,Institutions gouvernementales,Postes vacants,NA,NA,0.012,0.096,NA,NA,A,D
AB,2022.75,2022 Q4,Institutions gouvernementales,Ventes,NA,NA,0.009000000000000001,0.042,NA,NA,A,B
AB,2022.75,2022 Q4,Institutions gouvernementales,Prix de vente,0,0.955,0,0.045,A,B,A,B
AB,2022.75,2022 Q4,Institutions gouvernementales,Demande,0.026000000000000002,NA,NA,0,A,NA,NA,A
AB,2022.75,2022 Q4,Institutions gouvernementales,Importations,0,0.018000000000000002,0,0.982,A,A,A,A
AB,2022.75,2022 Q4,Institutions gouvernementales,Exportations,0,0.016,0,0.9840000000000001,A,A,A,A
AB,2022.75,2022 Q4,Institutions gouvernementales,Résultat opérationnel,NA,NA,0.009000000000000001,0,NA,NA,A,A
AB,2022.75,2022 Q4,Institutions gouvernementales,Dépenses opérationnelles,NA,NA,0.009000000000000001,0,NA,NA,A,A
AB,2022.75,2022 Q4,Institutions gouvernementales,Rentabilité,0,0.866,0.003,0.132,A,E,A,E
AB,2022.75,2022 Q4,Institutions gouvernementales,Réserves de trésorerie,0,0.884,0.002,0.114,A,E,A,E
AB,2022.75,2022 Q4,Institutions gouvernementales,Dépenses en capital,0.012,NA,0,NA,A,NA,A,NA
AB,2022.75,2022 Q4,Institutions gouvernementales,Dépenses liées à la formation,NA,NA,0.009000000000000001,0.023,NA,NA,A,A
AB,2022.75,2022 Q4,Institutions gouvernementales,Budget de marketing,NA,NA,0.009000000000000001,0.11900000000000001,NA,NA,A,E
AB,2022.75,2022 Q4,Institutions gouvernementales,Dépenses liées à la recherche et au développement,NA,0.031,0,NA,NA,A,A,NA
AB,2022.75,2022 Q4,Entreprises,Nombre d'employés,0.10800000000000001,0.8059999999999999,0.086,0,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Postes vacants,0.09699999999999999,0.503,0.047,0.353,A,B,A,A
AB,2022.75,2022 Q4,Entreprises,Ventes,0.14,0.6459999999999999,0.214,0,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Prix de vente,0.281,0.648,0.07,0,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Demande,0.171,0.62,0.209,0,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Importations,0.028999999999999998,0.147,0.021,0.8029999999999999,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Exportations,0.012,0.121,0.009000000000000001,0.857,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Résultat opérationnel,0.162,0.575,0.262,0,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Dépenses opérationnelles,0.469,0.457,0.07400000000000001,0,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Rentabilité,0.10300000000000001,0.517,0.38,0,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Réserves de trésorerie,0.071,0.494,0.33299999999999996,0.102,A,B,A,A
AB,2022.75,2022 Q4,Entreprises,Dépenses en capital,0.159,0.586,0.094,0.16,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Dépenses liées à la formation,0.142,0.48100000000000004,0.067,0.31,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Budget de marketing,0.11900000000000001,0.513,0.09300000000000001,0.27399999999999997,A,A,A,A
AB,2022.75,2022 Q4,Entreprises,Dépenses liées à la recherche et au développement,0.052000000000000005,0.27399999999999997,0.046,0.628,A,A,A,A
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Nombre d'employés,0.13,0.838,0.031,0,B,B,A,A
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Postes vacants,0.044000000000000004,0.41700000000000004,0.054000000000000006,0.485,A,C,A,C
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Ventes,0.042,0.397,0.037000000000000005,0.524,A,C,A,C
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Prix de vente,0.146,0.285,0.004,0.565,B,B,A,C
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Demande,0.316,0.647,0.037000000000000005,0,C,C,A,A
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Importations,0,0.040999999999999995,0.009000000000000001,0.95,A,A,A,A
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Exportations,0,0.027999999999999997,0.006,0.965,A,A,A,A
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Résultat opérationnel,0.134,0.7240000000000001,0.141,0,B,C,B,A
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.389,0.586,0.025,0,C,C,A,A
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Rentabilité,0.004,0.409,0.22899999999999998,0.35700000000000004,A,C,C,C
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.047,0.551,0.254,0.14800000000000002,A,C,C,C
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses en capital,0.171,0.43200000000000005,0.052000000000000005,0.34600000000000003,B,C,A,C
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.138,0.55,0.052000000000000005,0.26,B,C,B,C
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Budget de marketing,0.08900000000000001,0.444,0.158,0.309,B,C,B,C
AB,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.023,0.23199999999999998,0.048,0.6970000000000001,A,B,B,C
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Nombre d'employés,0.07,0.7759999999999999,0.154,0,B,E,E,A
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Postes vacants,0.045,NA,0.11199999999999999,0.259,A,NA,C,E
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Ventes,0.039,NA,0.017,0.36,A,NA,A,E
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Prix de vente,0.168,NA,0.008,0.36,E,NA,A,E
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Demande,0.214,0.772,0.013999999999999999,0,E,E,A,A
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Importations,0,0.019,0.012,0.9690000000000001,A,A,A,A
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Exportations,0,0.013000000000000001,0.005,0.982,A,A,A,A
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Résultat opérationnel,0.062,0.922,0.016,0,B,B,A,A
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Dépenses opérationnelles,0.086,0.902,0.012,0,B,B,A,A
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Rentabilité,0.038,0.612,0.038,0.312,B,E,A,E
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.01,0.727,0.08800000000000001,0.175,A,E,B,E
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Dépenses en capital,0.134,0.637,0.021,0.20800000000000002,C,E,A,E
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la formation,0.064,0.7020000000000001,0.02,0.214,B,E,A,E
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Budget de marketing,0.035,0.7440000000000001,0.02,0.2,A,E,A,E
AB,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,0.008,NA,0.017,NA,A,NA,A,NA
BC,2022.75,2022 Q4,Institutions gouvernementales,Nombre d'employés,0.21600000000000003,0.685,0.1,0,E,E,D,A
BC,2022.75,2022 Q4,Institutions gouvernementales,Postes vacants,NA,NA,0.034,0.127,NA,NA,A,D
BC,2022.75,2022 Q4,Institutions gouvernementales,Ventes,0.15,0.321,0.177,NA,E,E,E,NA
BC,2022.75,2022 Q4,Institutions gouvernementales,Prix de vente,0.011000000000000001,NA,0,NA,A,NA,A,NA
BC,2022.75,2022 Q4,Institutions gouvernementales,Demande,0.27699999999999997,NA,0.177,0,E,NA,E,A
BC,2022.75,2022 Q4,Institutions gouvernementales,Importations,0.011000000000000001,0.16,0.1,0.73,A,E,D,E
BC,2022.75,2022 Q4,Institutions gouvernementales,Exportations,0.011000000000000001,0,0.1,0.889,A,A,D,D
BC,2022.75,2022 Q4,Institutions gouvernementales,Résultat opérationnel,0.257,NA,0.1,0,E,NA,D,A
BC,2022.75,2022 Q4,Institutions gouvernementales,Dépenses opérationnelles,NA,NA,0.1,0,NA,NA,D,A
BC,2022.75,2022 Q4,Institutions gouvernementales,Rentabilité,0.011000000000000001,NA,0.252,NA,A,NA,E,NA
BC,2022.75,2022 Q4,Institutions gouvernementales,Réserves de trésorerie,0,NA,0.133,NA,A,NA,D,NA
BC,2022.75,2022 Q4,Institutions gouvernementales,Dépenses en capital,NA,0.321,0.1,0.10800000000000001,NA,E,D,D
BC,2022.75,2022 Q4,Institutions gouvernementales,Dépenses liées à la formation,NA,NA,0,0.185,NA,NA,A,E
BC,2022.75,2022 Q4,Institutions gouvernementales,Budget de marketing,0.17300000000000001,NA,0.107,NA,E,NA,D,NA
BC,2022.75,2022 Q4,Institutions gouvernementales,Dépenses liées à la recherche et au développement,0.142,0.122,0.1,NA,E,D,D,NA
BC,2022.75,2022 Q4,Entreprises,Nombre d'employés,0.10400000000000001,0.799,0.09699999999999999,0,A,A,A,A
BC,2022.75,2022 Q4,Entreprises,Postes vacants,0.069,0.5429999999999999,0.081,0.307,A,A,A,A
BC,2022.75,2022 Q4,Entreprises,Ventes,0.162,0.588,0.25,0,A,A,A,A
BC,2022.75,2022 Q4,Entreprises,Prix de vente,0.34299999999999997,0.607,0.05,0,A,A,A,A
BC,2022.75,2022 Q4,Entreprises,Demande,0.192,0.581,0.22699999999999998,0,A,A,A,A
BC,2022.75,2022 Q4,Entreprises,Importations,0.015,0.18899999999999997,0.054000000000000006,0.741,A,A,A,A
BC,2022.75,2022 Q4,Entreprises,Exportations,0.015,0.111,0.024,0.85,A,A,A,A
BC,2022.75,2022 Q4,Entreprises,Résultat opérationnel,0.185,0.532,0.28300000000000003,0,A,A,A,A
BC,2022.75,2022 Q4,Entreprises,Dépenses opérationnelles,0.503,0.42,0.077,0,A,B,A,A
BC,2022.75,2022 Q4,Entreprises,Rentabilité,0.073,0.496,0.431,0,A,A,B,A
BC,2022.75,2022 Q4,Entreprises,Réserves de trésorerie,0.051,0.45399999999999996,0.373,0.122,A,A,A,A
BC,2022.75,2022 Q4,Entreprises,Dépenses en capital,0.18899999999999997,0.525,0.129,0.158,A,A,A,A
BC,2022.75,2022 Q4,Entreprises,Dépenses liées à la formation,0.138,0.46799999999999997,0.081,0.314,A,A,A,A
BC,2022.75,2022 Q4,Entreprises,Budget de marketing,0.17600000000000002,0.502,0.096,0.226,A,B,A,A
BC,2022.75,2022 Q4,Entreprises,Dépenses liées à la recherche et au développement,0.08900000000000001,0.233,0.059000000000000004,0.619,A,A,A,A
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Nombre d'employés,0.20600000000000002,0.778,0.017,0,C,C,A,A
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Postes vacants,0.114,0.392,0.066,0.42700000000000005,B,D,B,D
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Ventes,0.066,0.37200000000000005,0.027000000000000003,0.535,A,D,A,D
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Prix de vente,0.073,0.33899999999999997,0.005,0.583,A,C,A,D
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Demande,0.27,0.706,0.024,0,C,C,A,A
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Importations,0.001,0.03,0.001,0.968,A,A,A,A
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Exportations,0,0.019,0,0.981,A,A,A,A
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Résultat opérationnel,0.37200000000000005,0.5589999999999999,0.068,0,D,D,A,A
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.526,0.43700000000000006,0.037000000000000005,0,D,D,A,A
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Rentabilité,0.045,0.40399999999999997,0.14800000000000002,0.40299999999999997,A,D,B,D
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.19399999999999998,0.462,0.193,0.15,E,D,B,C
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses en capital,0.35200000000000004,0.342,0.063,0.243,E,C,B,C
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.149,0.449,0.033,0.369,B,D,A,E
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Budget de marketing,0.09699999999999999,0.423,0.037000000000000005,0.444,B,D,A,D
BC,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.047,0.22899999999999998,0.006,0.718,A,C,A,C
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Nombre d'employés,0.134,0.846,0.02,0,C,D,A,A
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Postes vacants,NA,NA,0.044000000000000004,0.179,NA,NA,A,E
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Ventes,NA,0.369,0.037000000000000005,0.273,NA,E,A,E
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Prix de vente,0.217,NA,0.005,0.298,E,NA,A,E
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Demande,0.247,0.71,0.043,0,E,E,A,A
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Importations,0,0.05,0,0.95,A,A,A,A
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Exportations,0,0.09,0,0.91,A,C,A,C
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Résultat opérationnel,0.192,NA,0.14,0,E,NA,E,A
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Dépenses opérationnelles,0.726,0.26899999999999996,0.005,0,E,E,A,A
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Rentabilité,0.14400000000000002,NA,0.225,0.134,E,NA,E,C
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.011000000000000001,NA,NA,0.043,A,NA,NA,A
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Dépenses en capital,0.14300000000000002,NA,0.001,NA,C,NA,A,NA
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la formation,0.078,0.7909999999999999,0.001,0.13,B,D,A,C
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Budget de marketing,0.061,0.682,0.009000000000000001,0.248,B,E,A,E
BC,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,0.033,0.153,0,0.8140000000000001,A,C,A,C
YT,2022.75,2022 Q4,Institutions gouvernementales,Nombre d'employés,0,1,0,0,A,A,A,A
YT,2022.75,2022 Q4,Institutions gouvernementales,Postes vacants,0,0.831,0.052000000000000005,0.11699999999999999,A,E,B,D
YT,2022.75,2022 Q4,Institutions gouvernementales,Ventes,0,0.72,0,0.28,A,E,A,E
YT,2022.75,2022 Q4,Institutions gouvernementales,Prix de vente,0,0.324,0,0.6759999999999999,A,E,A,E
YT,2022.75,2022 Q4,Institutions gouvernementales,Demande,0.052000000000000005,0.831,0.11699999999999999,0,B,E,D,A
YT,2022.75,2022 Q4,Institutions gouvernementales,Importations,0,0.19399999999999998,0,0.8059999999999999,A,E,A,E
YT,2022.75,2022 Q4,Institutions gouvernementales,Exportations,0,0,0,1,A,A,A,A
YT,2022.75,2022 Q4,Institutions gouvernementales,Résultat opérationnel,0,1,0,0,A,A,A,A
YT,2022.75,2022 Q4,Institutions gouvernementales,Dépenses opérationnelles,NA,NA,0,0,NA,NA,A,A
YT,2022.75,2022 Q4,Institutions gouvernementales,Rentabilité,0,NA,0,NA,A,NA,A,NA
YT,2022.75,2022 Q4,Institutions gouvernementales,Réserves de trésorerie,0,NA,0,NA,A,NA,A,NA
YT,2022.75,2022 Q4,Institutions gouvernementales,Dépenses en capital,NA,0.324,0,0.228,NA,E,A,E
YT,2022.75,2022 Q4,Institutions gouvernementales,Dépenses liées à la formation,0.052000000000000005,0.831,0,0.11699999999999999,B,E,A,D
YT,2022.75,2022 Q4,Institutions gouvernementales,Budget de marketing,0,NA,0,NA,A,NA,A,NA
YT,2022.75,2022 Q4,Institutions gouvernementales,Dépenses liées à la recherche et au développement,0,0.324,0,0.6759999999999999,A,E,A,E
YT,2022.75,2022 Q4,Entreprises,Nombre d'employés,0.113,0.747,0.14,0,B,B,B,A
YT,2022.75,2022 Q4,Entreprises,Postes vacants,0.079,0.5539999999999999,0.07200000000000001,0.295,A,B,B,B
YT,2022.75,2022 Q4,Entreprises,Ventes,0.223,0.5429999999999999,0.235,0,B,C,B,A
YT,2022.75,2022 Q4,Entreprises,Prix de vente,0.31,0.632,0.057999999999999996,0,C,C,B,A
YT,2022.75,2022 Q4,Entreprises,Demande,0.233,0.527,0.24,0,B,C,B,A
YT,2022.75,2022 Q4,Entreprises,Importations,0.004,0.18,0.001,0.815,A,B,A,B
YT,2022.75,2022 Q4,Entreprises,Exportations,0,0.087,0,0.9129999999999999,A,B,A,B
YT,2022.75,2022 Q4,Entreprises,Résultat opérationnel,0.185,0.467,0.348,0,B,C,C,A
YT,2022.75,2022 Q4,Entreprises,Dépenses opérationnelles,0.5670000000000001,0.37200000000000005,0.062,0,C,C,A,A
YT,2022.75,2022 Q4,Entreprises,Rentabilité,0.125,0.455,0.42100000000000004,0,B,C,C,A
YT,2022.75,2022 Q4,Entreprises,Réserves de trésorerie,0.094,0.42700000000000005,0.322,0.156,B,B,C,B
YT,2022.75,2022 Q4,Entreprises,Dépenses en capital,0.268,0.397,0.138,0.19699999999999998,B,C,B,B
YT,2022.75,2022 Q4,Entreprises,Dépenses liées à la formation,0.165,0.509,0.044000000000000004,0.282,B,C,A,B
YT,2022.75,2022 Q4,Entreprises,Budget de marketing,0.152,0.48,0.073,0.295,B,C,B,B
YT,2022.75,2022 Q4,Entreprises,Dépenses liées à la recherche et au développement,0.11900000000000001,0.218,0.033,0.63,B,B,A,C
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Nombre d'employés,0.14400000000000002,0.847,0.009000000000000001,0,C,C,A,A
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Postes vacants,0.009000000000000001,0.836,0.055,0.1,A,C,B,B
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Ventes,0,0.551,0.018000000000000002,0.431,A,E,A,E
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Prix de vente,0.018000000000000002,0.551,0,0.431,A,E,A,E
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Demande,0.29100000000000004,0.682,0.027000000000000003,0,D,D,A,A
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Importations,0,0.054000000000000006,0,0.946,A,B,A,B
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Exportations,0,0.054000000000000006,0,0.946,A,B,A,B
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Résultat opérationnel,0.09300000000000001,0.898,0.009000000000000001,0,B,B,A,A
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.5479999999999999,0.44299999999999995,0.009000000000000001,0,E,E,A,A
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Rentabilité,0.054000000000000006,0.494,0.044000000000000004,0.40700000000000003,B,E,A,E
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.054000000000000006,0.741,0.083,0.122,B,D,B,C
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses en capital,0.077,0.7929999999999999,0.008,0.121,B,C,A,C
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.11,0.7759999999999999,0.03,0.084,C,C,B,B
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Budget de marketing,0.054000000000000006,0.541,0.039,0.366,A,E,B,E
YT,2022.75,2022 Q4,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.03,0.158,0,0.813,B,C,A,C
YT,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Nombre d'employés,0.071,0.929,0,0,B,B,A,A
YT,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Postes vacants,0,0.929,0,0.071,A,B,A,B
YT,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Ventes,0,0.386,0,0.614,A,E,A,E
YT,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Prix de vente,0.139,0.248,0,0.614,C,E,A,E
YT,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Demande,NA,NA,0,0,NA,NA,A,A
YT,2022.75,2022 Q4,Institutions commerciales à but non lucratif,Importations,0,0,0,1,A,A,A,A
