Group,Attribute,Year,QuestionNo,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Social services,Do not support cause,2013,nv_070,0.732921209,1.926382076,0.705181464,0.760660953,498,Did not have the time,Barriers to volunteering by cause support,ON,
Social services,Support cause,2013,nv_070,0.700721759,3.925199479,0.646682414,0.754761105,1176,Did not have the time,Barriers to volunteering by cause support,ON,
Social services,Do not support cause,2013,nv_070,0.724405994,2.738479854,0.685430258,0.76338173,319,Did not have the time,Barriers to volunteering by cause support,PR,
Social services,Support cause,2013,nv_070,0.767736635,4.089792549,0.70604642,0.829426851,770,Did not have the time,Barriers to volunteering by cause support,PR,
Social services,Do not support cause,2013,nv_070,0.758336864,3.195155869,0.710731383,0.805942345,134,Did not have the time,Barriers to volunteering by cause support,AB,
Social services,Support cause,2013,nv_070,0.850184079,3.587353461,0.790261585,0.910106573,390,Did not have the time,Barriers to volunteering by cause support,AB,
Social services,Do not support cause,2013,nv_070,0.739887295,2.624742711,0.70173198,0.778042611,301,Did not have the time,Barriers to volunteering by cause support,BC,
Social services,Support cause,2013,nv_070,0.67673874,6.48971341,0.59045096,0.763026521,681,Did not have the time,Barriers to volunteering by cause support,BC,
Environment,Do not support cause,2013,nv_070,0.728312006,1.029233057,0.713584339,0.743039672,2237,Did not have the time,Barriers to volunteering by cause support,CA,
Environment,Support cause,2013,nv_070,0.782606631,3.056446187,0.735610401,0.829602861,5144,Did not have the time,Barriers to volunteering by cause support,CA,
Environment,Do not support cause,2013,nv_070,0.70498238,2.009030829,0.677155302,0.732809458,632,Did not have the time,Barriers to volunteering by cause support,AT,
Environment,Support cause,2013,nv_070,0.766569698,5.684375772,0.6809572,0.852182196,1263,Did not have the time,Barriers to volunteering by cause support,AT,
Environment,Do not support cause,2013,nv_070,0.720706134,2.12843829,0.690567607,0.750844661,353,Did not have the time,Barriers to volunteering by cause support,QC,
Environment,Support cause,2013,nv_070,0.787120935,9.113594821,0.646181047,0.928060823,864,Did not have the time,Barriers to volunteering by cause support,QC,
Environment,Do not support cause,2013,nv_070,0.721465049,1.854323546,0.695180317,0.74774978,498,Did not have the time,Barriers to volunteering by cause support,ON,
Environment,Support cause,2013,nv_070,0.763189871,5.698886568,0.677737257,0.848642485,1176,Did not have the time,Barriers to volunteering by cause support,ON,
Environment,Do not support cause,2013,nv_070,0.731400321,2.345474493,0.697695765,0.765104876,319,Did not have the time,Barriers to volunteering by cause support,PR,
Environment,Support cause,2013,nv_070,0.780685571,7.35597708,0.667856955,0.893514188,770,Did not have the time,Barriers to volunteering by cause support,PR,
Environment,Do not support cause,2013,nv_070,0.776860809,2.623218493,0.736822068,0.816899551,134,Did not have the time,Barriers to volunteering by cause support,AB,
Environment,Support cause,2013,nv_070,0.893271892,6.829745741,0.77340729,1.013136493,390,Did not have the time,Barriers to volunteering by cause support,AB,
Environment,Do not support cause,2013,nv_070,0.722988763,2.569262462,0.686492974,0.759484553,301,Did not have the time,Barriers to volunteering by cause support,BC,
Environment,Support cause,2013,nv_070,0.777008629,6.536639221,0.67721953,0.876797727,681,Did not have the time,Barriers to volunteering by cause support,BC,
Development & housing,Do not support cause,2013,nv_070,0.73426835,1.025932273,0.719467855,0.749068845,2237,Did not have the time,Barriers to volunteering by cause support,CA,
Development & housing,Support cause,2013,nv_070,0.707434721,3.275499055,0.661907977,0.752961465,5144,Did not have the time,Barriers to volunteering by cause support,CA,
Development & housing,Do not support cause,2013,nv_070,0.713688294,1.949823098,0.686347789,0.741028798,632,Did not have the time,Barriers to volunteering by cause support,AT,
Development & housing,Support cause,2013,nv_070,0.669566238,6.957484951,0.578039378,0.761093099,1263,Did not have the time,Barriers to volunteering by cause support,AT,
Development & housing,Do not support cause,2013,nv_070,0.730704447,2.141466607,0.699960771,0.761448124,353,Did not have the time,Barriers to volunteering by cause support,QC,
Development & housing,Support cause,2013,nv_070,0.617156667,9.972192373,0.496239263,0.73807407,864,Did not have the time,Barriers to volunteering by cause support,QC,
Development & housing,Do not support cause,2013,nv_070,0.725073434,1.835224601,0.698929318,0.75121755,498,Did not have the time,Barriers to volunteering by cause support,ON,
Development & housing,Support cause,2013,nv_070,0.717000244,6.589094361,0.624178917,0.809821571,1176,Did not have the time,Barriers to volunteering by cause support,ON,
Development & housing,Do not support cause,2013,nv_070,0.729875918,2.444654017,0.694819367,0.764932468,319,Did not have the time,Barriers to volunteering by cause support,PR,
Development & housing,Support cause,2013,nv_070,0.758351293,5.174054379,0.681260207,0.835442378,770,Did not have the time,Barriers to volunteering by cause support,PR,
Development & housing,Do not support cause,2013,nv_070,0.789971648,2.607830507,0.749496019,0.830447277,134,Did not have the time,Barriers to volunteering by cause support,AB,
Development & housing,Support cause,2013,nv_070,0.726945748,8.550938604,0.604816824,0.849074672,390,Did not have the time,Barriers to volunteering by cause support,AB,
Development & housing,Do not support cause,2013,nv_070,0.729495215,2.603444715,0.692181065,0.766809365,301,Did not have the time,Barriers to volunteering by cause support,BC,
Development & housing,Support cause,2013,nv_070,0.708718121,7.331620391,0.606629756,0.810806487,681,Did not have the time,Barriers to volunteering by cause support,BC,
"Law, advocacy & politics",Do not support cause,2013,nv_070,0.732358083,1.006998147,0.717868533,0.746847633,2237,Did not have the time,Barriers to volunteering by cause support,CA,
"Law, advocacy & politics",Support cause,2013,nv_070,0.715938642,5.202055071,0.642765199,0.789112085,5144,Did not have the time,Barriers to volunteering by cause support,CA,
"Law, advocacy & politics",Do not support cause,2013,nv_070,0.709815518,1.944613615,0.682696026,0.73693501,632,Did not have the time,Barriers to volunteering by cause support,AT,
"Law, advocacy & politics",Support cause,2013,nv_070,0.703991624,9.150206128,0.57743027,0.830552978,1263,Did not have the time,Barriers to volunteering by cause support,AT,
"Law, advocacy & politics",Do not support cause,2013,nv_070,0.723008939,2.127622624,0.6927857,0.753232178,353,Did not have the time,Barriers to volunteering by cause support,QC,
"Law, advocacy & politics",Support cause,2013,nv_070,0.730566315,10.38594609,0.581490068,0.879642562,864,Did not have the time,Barriers to volunteering by cause support,QC,
"Law, advocacy & politics",Do not support cause,2013,nv_070,0.721892179,1.824473847,0.696015251,0.747769108,498,Did not have the time,Barriers to volunteering by cause support,ON,
"Law, advocacy & politics",Support cause,2013,nv_070,0.789728529,8.201158538,0.662479119,0.916977939,1176,Did not have the time,Barriers to volunteering by cause support,ON,
"Law, advocacy & politics",Do not support cause,2013,nv_070,0.73360735,2.309288037,0.700322659,0.76689204,319,Did not have the time,Barriers to volunteering by cause support,PR,
"Law, advocacy & politics",Support cause,2013,nv_070,0.744690407,12.33959126,0.56414798,0.925232833,770,Did not have the time,Barriers to volunteering by cause support,PR,
"Law, advocacy & politics",Do not support cause,2013,nv_070,0.789120251,2.543536394,0.749685066,0.828555437,134,Did not have the time,Barriers to volunteering by cause support,AB,
"Law, advocacy & politics",Support cause,2013,nv_070,0.623227837,20.19436268,0.375953107,0.870502567,390,Did not have the time,Barriers to volunteering by cause support,AB,*
"Law, advocacy & politics",Do not support cause,2013,nv_070,0.733148194,2.404703352,0.698509938,0.76778645,301,Did not have the time,Barriers to volunteering by cause support,BC,
"Law, advocacy & politics",Support cause,2013,nv_070,0.625421719,14.00780311,0.453296015,0.797547423,681,Did not have the time,Barriers to volunteering by cause support,BC,
"Grant-making, fundraising",Do not support cause,2013,nv_070,0.728957607,1.005309904,0.714559514,0.7433557,2237,Did not have the time,Barriers to volunteering by cause support,CA,
"Grant-making, fundraising",Support cause,2013,nv_070,0.805181898,3.810747969,0.744897217,0.86546658,5144,Did not have the time,Barriers to volunteering by cause support,CA,
"Grant-making, fundraising",Do not support cause,2013,nv_070,0.70852421,1.923084148,0.681753756,0.735294663,632,Did not have the time,Barriers to volunteering by cause support,AT,
"Grant-making, fundraising",Support cause,2013,nv_070,0.74226646,8.76499665,0.614441892,0.870091028,1263,Did not have the time,Barriers to volunteering by cause support,AT,
"Grant-making, fundraising",Do not support cause,2013,nv_070,0.718822321,2.122575786,0.688845367,0.748799276,353,Did not have the time,Barriers to volunteering by cause support,QC,
"Grant-making, fundraising",Support cause,2013,nv_070,0.82261931,6.421218655,0.718838012,0.926400609,864,Did not have the time,Barriers to volunteering by cause support,QC,
"Grant-making, fundraising",Do not support cause,2013,nv_070,0.720130679,1.836565082,0.69414582,0.746115539,498,Did not have the time,Barriers to volunteering by cause support,ON,
"Grant-making, fundraising",Support cause,2013,nv_070,0.8319672,5.871533377,0.735991679,0.927942722,1176,Did not have the time,Barriers to volunteering by cause support,ON,
"Grant-making, fundraising",Do not support cause,2013,nv_070,0.733051403,2.292741133,0.700030253,0.766072553,319,Did not have the time,Barriers to volunteering by cause support,PR,
"Grant-making, fundraising",Support cause,2013,nv_070,0.758103241,12.01957555,0.579075543,0.937130939,770,Did not have the time,Barriers to volunteering by cause support,PR,
"Grant-making, fundraising",Do not support cause,2013,nv_070,0.786261682,2.507087035,0.747532416,0.824990948,134,Did not have the time,Barriers to volunteering by cause support,AB,
"Grant-making, fundraising",Support cause,2013,nv_070,0.652329881,20.50045687,0.389585429,0.915074332,390,Did not have the time,Barriers to volunteering by cause support,AB,*
"Grant-making, fundraising",Do not support cause,2013,nv_070,0.722889159,2.463419902,0.68790166,0.757876658,301,Did not have the time,Barriers to volunteering by cause support,BC,
"Grant-making, fundraising",Support cause,2013,nv_070,0.882179724,6.518640825,0.769195745,0.995163703,681,Did not have the time,Barriers to volunteering by cause support,BC,
International,Do not support cause,2013,nv_070,0.730371363,1.011812713,0.715852032,0.744890694,2237,Did not have the time,Barriers to volunteering by cause support,CA,
International,Support cause,2013,nv_070,0.796323304,5.189533485,0.715129949,0.877516659,5144,Did not have the time,Barriers to volunteering by cause support,CA,
International,Do not support cause,2013,nv_070,0.71143684,1.891781846,0.684993875,0.737879805,632,Did not have the time,Barriers to volunteering by cause support,AT,
International,Support cause,2013,nv_070,0.553653119,35.6932251,0.165389871,0.941916367,1263,Did not have the time,Barriers to volunteering by cause support,AT,…
International,Do not support cause,2013,nv_070,0.721613405,2.115529764,0.691619952,0.751606859,353,Did not have the time,Barriers to volunteering by cause support,QC,
International,Support cause,2013,nv_070,0.808906709,10.85739052,0.636352071,0.981461348,864,Did not have the time,Barriers to volunteering by cause support,QC,
